10.3820622	-230.47102
11.2652985	-230.46961
11.3944401	-230.46941
11.2284009	-230.46967
11.0254641	-230.47000
10.4720001	-230.47088
9.6049065	-230.47226
8.6178957	-230.47383
7.7669448	-230.47519
7.2619089	-230.47599
7.0474416	-230.47634
7.1811954	-230.47612
7.7508021	-230.47522
8.8923216	-230.47340
9.9877191	-230.47165
10.7648748	-230.47041
11.3506242	-230.46948
12.1508409	-230.46820
13.4653179	-230.46611
15.2825247	-230.46321
17.29575	-230.46000
19.0599165	-230.45719
20.1276408	-230.45549
20.0377029	-230.45563
18.6240636	-230.45789
16.1265573	-230.46187
13.3131153	-230.46635
10.8063846	-230.47035
8.9453619	-230.47331
7.5755385	-230.47549
6.3509994	-230.47745
5.0872566	-230.47946
3.7912284	-230.48153
2.3798952	-230.48377
1.1876415	-230.48567
0.46122	-230.48683
0.1291416	-230.48736
0.0322854	-230.48752
0.0599586	-230.48747
0.0830196	-230.48743
0.023061	-230.48753
-0.069183	-230.48768
-0.1821819	-230.48786
-0.3966492	-230.48820
-0.6018921	-230.48853
-0.6549324	-230.48861
-0.6664629	-230.48863
-0.8578692	-230.48893
-1.1599683	-230.48942
-1.5773724	-230.49008
-2.0547351	-230.49084
-2.4121806	-230.49141
-2.2253865	-230.49111
-1.2637428	-230.48958
0.2375283	-230.48719
1.7203506	-230.48483
2.6427906	-230.48336
2.9633385	-230.48284
3.2031729	-230.48246
3.9134517	-230.48133
5.4839058	-230.47883
7.9721877	-230.47486
10.6657125	-230.47057
12.6166731	-230.46746
13.5760107	-230.46593
13.7143767	-230.46571
12.7481208	-230.46725
10.3659195	-230.47105
7.2918882	-230.47595
4.7551782	-230.47999
3.320784	-230.48228
2.836503	-230.48305
2.8618701	-230.48301
2.8042176	-230.48310
2.0708778	-230.48427
0.5719128	-230.48666
-1.0631121	-230.48926
-2.3383854	-230.49129
-2.9910117	-230.49233
-3.0348276	-230.49240
-2.5090368	-230.49157
-1.6949835	-230.49027
-0.7333398	-230.48874
0.2813442	-230.48712
1.1161524	-230.48579
1.637331	-230.48496
1.8149007	-230.48467
1.6165761	-230.48499
1.1645805	-230.48571
0.7587069	-230.48636
0.3343845	-230.48703
-0.1014684	-230.48773
5.2279287	-230.47924
3.9457371	-230.48128
3.8396565	-230.48145
4.5038133	-230.48039
5.511579	-230.47878
6.6000582	-230.47705
7.8269034	-230.47509
9.1275438	-230.47302
10.3820622	-230.47102
11.2652985	-230.46961
11.3944401	-230.46941
11.2284009	-230.46967
11.0254641	-230.47000
10.4720001	-230.47088
9.6049065	-230.47226
8.6178957	-230.47383
7.7669448	-230.47519
7.2619089	-230.47599
7.0474416	-230.47634
7.1811954	-230.47612
7.7508021	-230.47522
8.8923216	-230.47340
9.9877191	-230.47165
10.7648748	-230.47041
11.3506242	-230.46948
12.1508409	-230.46820
13.4653179	-230.46611
15.2825247	-230.46321
17.29575	-230.46000
19.0599165	-230.45719
20.1276408	-230.45549
20.0377029	-230.45563
18.6240636	-230.45789
16.1265573	-230.46187
13.3131153	-230.46635
10.8063846	-230.47035
8.9453619	-230.47331
7.5755385	-230.47549
6.3509994	-230.47745
5.0872566	-230.47946
3.7912284	-230.48153
2.3798952	-230.48377
1.1876415	-230.48567
0.46122	-230.48683
0.1291416	-230.48736
0.0322854	-230.48752
0.0599586	-230.48747
0.0830196	-230.48743
0.023061	-230.48753
-0.069183	-230.48768
-0.1821819	-230.48786
-0.3966492	-230.48820
-0.6018921	-230.48853
-0.6549324	-230.48861
-0.6664629	-230.48863
-0.8578692	-230.48893
-1.1599683	-230.48942
-1.5773724	-230.49008
-2.0547351	-230.49084
-2.4121806	-230.49141
-2.2253865	-230.49111
-1.2637428	-230.48958
0.2375283	-230.48719
1.7203506	-230.48483
2.6427906	-230.48336
2.9633385	-230.48284
3.2031729	-230.48246
3.9134517	-230.48133
5.4839058	-230.47883
7.9721877	-230.47486
10.6657125	-230.47057
12.6166731	-230.46746
13.5760107	-230.46593
13.7143767	-230.46571
12.7481208	-230.46725
10.3659195	-230.47105
7.2918882	-230.47595
4.7551782	-230.47999
3.320784	-230.48228
2.836503	-230.48305
2.8618701	-230.48301
2.8042176	-230.48310
2.0708778	-230.48427
0.5719128	-230.48666
-1.0631121	-230.48926
-2.3383854	-230.49129
-2.9910117	-230.49233
-3.0348276	-230.49240
-2.5090368	-230.49157
-1.6949835	-230.49027
-0.7333398	-230.48874
0.2813442	-230.48712
1.1161524	-230.48579
1.637331	-230.48496
1.8149007	-230.48467
1.6165761	-230.48499
1.1645805	-230.48571
0.7587069	-230.48636
0.3343845	-230.48703
-0.1014684	-230.48773
31.3030014	-230.43768
31.8034251	-230.43688
31.6512225	-230.43713
30.5973348	-230.43881
28.7893524	-230.44169
26.6838831	-230.44504
24.5645772	-230.44842
22.3553334	-230.45194
19.5119121	-230.45647
16.327188	-230.46155
13.8366	-230.46552
12.0009444	-230.46844
10.5088977	-230.47082
9.3235623	-230.47271
8.3988162	-230.47418
7.6216605	-230.47542
6.9944013	-230.47642
6.3071835	-230.47752
5.9428197	-230.47810
6.134226	-230.47779
6.4478556	-230.47729
6.4363251	-230.47731
6.1688175	-230.47774
5.9174526	-230.47814
6.0765735	-230.47788
7.0036257	-230.47641
8.6663238	-230.47376
10.8179151	-230.47033
12.9395271	-230.46695
14.4523287	-230.46454
15.3793809	-230.46306
15.8175399	-230.46236
15.0542208	-230.46358
12.9925674	-230.46686
10.5088977	-230.47082
8.4610809	-230.47408
7.3172553	-230.47591
6.895239	-230.47658
6.6162009	-230.47702
5.8367391	-230.47827
4.2409179	-230.48081
1.7664726	-230.48475
-0.7932984	-230.48883
-2.7350346	-230.49193
-3.6390258	-230.49337
-3.7796979	-230.49359
-3.3369267	-230.49288
-2.6635455	-230.49181
-1.9325118	-230.49065
-1.3698234	-230.48975
-1.0907853	-230.48931
-1.037745	-230.48922
-1.083867	-230.48929
-1.0861731	-230.48930
-1.0308267	-230.48921
-1.0631121	-230.48926
-1.3075587	-230.48965
-1.7088201	-230.49029
-2.1746523	-230.49103
-2.4260172	-230.49143
-2.3130183	-230.49125
-1.7318811	-230.49033
-0.8924607	-230.48899
-0.0484281	-230.48764
0.6595446	-230.48652
1.1968659	-230.48566
1.6119639	-230.48500
1.9486545	-230.48446
2.2207743	-230.48403
2.398344	-230.48375
2.4121806	-230.48372
2.2692024	-230.48395
1.9509606	-230.48446
1.6903713	-230.48487
1.5035772	-230.48517
1.3075587	-230.48548
1.037745	-230.48591
0.7287276	-230.48641
0.2582832	-230.48716
-0.3182418	-230.48807
-0.9501132	-230.48908
-1.5750663	-230.49008
-2.1538974	-230.49100
-2.5205673	-230.49158
-2.8111359	-230.49205
-2.9702568	-230.49230
-3.1801119	-230.49264
-3.4084158	-230.49300
-3.7428003	-230.49353
-4.1071641	-230.49411
-4.3954266	-230.49457
-4.519956	-230.49477
-4.5061194	-230.49475
-4.4254059	-230.49462
-4.3723656	-230.49454
-4.3908144	-230.49456
-4.4461608	-230.49465
-4.4599974	-230.49467
-4.2224691	-230.49430
-3.666699	-230.49341
33.9342615	-230.43349
31.9417911	-230.43666
30.1707063	-230.43949
28.1828481	-230.44265
25.8075651	-230.44644
23.4645675	-230.45017
21.5089947	-230.45329
20.1968238	-230.45538
19.0829775	-230.45716
18.1397826	-230.45866
17.7316029	-230.45931
18.0429264	-230.45881
18.5525745	-230.45800
18.6886344	-230.45778
18.3381072	-230.45834
17.4548709	-230.45975
16.2949026	-230.46160
15.128016	-230.46346
13.9426806	-230.46535
12.5774694	-230.46752
10.8294456	-230.47031
8.7308946	-230.47365
6.4847532	-230.47723
4.4807523	-230.48043
2.9471958	-230.48287
2.07549	-230.48426
1.6696164	-230.48491
1.5243321	-230.48514
1.7457177	-230.48479
2.6012808	-230.48342
3.9572676	-230.48126
5.5600071	-230.47871
7.448703	-230.47570
9.8216799	-230.47192
12.3676143	-230.46786
14.6598777	-230.46420
16.4494113	-230.46135
16.8483666	-230.46072
15.0934245	-230.46351
11.8602723	-230.46867
8.8392813	-230.47348
6.9598098	-230.47648
5.6660877	-230.47854
4.2339996	-230.48082
2.0109192	-230.48436
-0.3366906	-230.48810
-1.7918397	-230.49042
-2.4398538	-230.49146
-2.4190989	-230.49142
-2.2161621	-230.49110
-2.0178375	-230.49078
-1.8817776	-230.49057
-1.8310434	-230.49049
-1.8956142	-230.49059
-2.0316741	-230.49080
-2.1400608	-230.49098
-2.2092438	-230.49109
-2.2484475	-230.49115
-2.1077754	-230.49093
-1.7964519	-230.49043
-1.2153147	-230.48950
-0.3297723	-230.48809
0.6664629	-230.48651
1.406721	-230.48533
1.8172068	-230.48467
2.0109192	-230.48436
1.9463484	-230.48447
1.5981273	-230.48502
1.0723365	-230.48586
0.6387897	-230.48655
0.3620577	-230.48699
0.1522026	-230.48732
-0.2675076	-230.48799
-1.1230707	-230.48936
-2.0201436	-230.49079
-2.5205673	-230.49158
-2.9425836	-230.49226
-3.1731936	-230.49262
-3.2354583	-230.49272
-3.1086228	-230.49252
-2.7534834	-230.49196
-2.2161621	-230.49110
-1.6211883	-230.49015
-1.0884792	-230.48930
-0.6549324	-230.48861
-0.3574455	-230.48814
-0.2928747	-230.48803
-0.4819749	-230.48834
-0.8094411	-230.48886
-1.1507439	-230.48940
-1.4551491	-230.48989
-1.7618604	-230.49037
-2.0893266	-230.49090
-2.4283233	-230.49144
-2.7488712	-230.49195
-3.0025422	-230.49235
-3.1063167	-230.49252
-3.067113	-230.49245
-2.7119736	-230.49189
-2.2738146	-230.49119
33.9342615	-230.43349
31.9417911	-230.43666
30.1707063	-230.43949
28.1828481	-230.44265
25.8075651	-230.44644
23.4645675	-230.45017
21.5089947	-230.45329
20.1968238	-230.45538
19.0829775	-230.45716
18.1397826	-230.45866
17.7316029	-230.45931
18.0429264	-230.45881
18.5525745	-230.45800
18.6886344	-230.45778
18.3381072	-230.45834
17.4548709	-230.45975
16.2949026	-230.46160
15.128016	-230.46346
13.9426806	-230.46535
12.5774694	-230.46752
10.8294456	-230.47031
8.7308946	-230.47365
6.4847532	-230.47723
4.4807523	-230.48043
2.9471958	-230.48287
2.07549	-230.48426
1.6696164	-230.48491
1.5243321	-230.48514
1.7457177	-230.48479
2.6012808	-230.48342
3.9572676	-230.48126
5.5600071	-230.47871
7.448703	-230.47570
9.8216799	-230.47192
12.3676143	-230.46786
14.6598777	-230.46420
16.4494113	-230.46135
16.8483666	-230.46072
15.0934245	-230.46351
11.8602723	-230.46867
8.8392813	-230.47348
6.9598098	-230.47648
5.6660877	-230.47854
4.2339996	-230.48082
2.0109192	-230.48436
-0.3366906	-230.48810
-1.7918397	-230.49042
-2.4398538	-230.49146
-2.4190989	-230.49142
-2.2161621	-230.49110
-2.0178375	-230.49078
-1.8817776	-230.49057
-1.8310434	-230.49049
-1.8956142	-230.49059
-2.0316741	-230.49080
-2.1400608	-230.49098
-2.2092438	-230.49109
-2.2484475	-230.49115
-2.1077754	-230.49093
-1.7964519	-230.49043
-1.2153147	-230.48950
-0.3297723	-230.48809
0.6664629	-230.48651
1.406721	-230.48533
1.8172068	-230.48467
2.0109192	-230.48436
1.9463484	-230.48447
1.5981273	-230.48502
1.0723365	-230.48586
0.6387897	-230.48655
0.3620577	-230.48699
0.1522026	-230.48732
-0.2675076	-230.48799
-1.1230707	-230.48936
-2.0201436	-230.49079
-2.5205673	-230.49158
-2.9425836	-230.49226
-3.1731936	-230.49262
-3.2354583	-230.49272
-3.1086228	-230.49252
-2.7534834	-230.49196
-2.2161621	-230.49110
-1.6211883	-230.49015
-1.0884792	-230.48930
-0.6549324	-230.48861
-0.3574455	-230.48814
-0.2928747	-230.48803
-0.4819749	-230.48834
-0.8094411	-230.48886
-1.1507439	-230.48940
-1.4551491	-230.48989
-1.7618604	-230.49037
-2.0893266	-230.49090
-2.4283233	-230.49144
-2.7488712	-230.49195
-3.0025422	-230.49235
-3.1063167	-230.49252
-3.067113	-230.49245
-2.7119736	-230.49189
-2.2738146	-230.49119
13.7028462	-230.46573
12.7896306	-230.46719
12.4391034	-230.46774
12.268452	-230.46802
12.0009444	-230.46844
11.807232	-230.46875
12.3998997	-230.46781
14.1064137	-230.46509
16.4032893	-230.46143
18.1397826	-230.45866
18.6010026	-230.45792
18.4649427	-230.45814
18.6632673	-230.45782
18.517983	-230.45806
17.5794003	-230.45955
15.9951096	-230.46208
14.3277993	-230.46473
13.3038909	-230.46637
13.0271589	-230.46681
13.121709	-230.46666
13.0317711	-230.46680
12.8196099	-230.46714
13.2208713	-230.46650
14.1179442	-230.46507
14.9066304	-230.46381
15.5477262	-230.46279
16.3064331	-230.46158
17.7984798	-230.45920
20.0515395	-230.45561
22.4775567	-230.45175
24.467721	-230.44857
25.8905847	-230.44631
27.0943689	-230.44439
28.111359	-230.44277
28.3004592	-230.44247
27.2742447	-230.44410
25.0765314	-230.44760
22.6274532	-230.45151
21.1792224	-230.45382
20.5819425	-230.45477
19.4957694	-230.45650
17.6139918	-230.45950
15.5315835	-230.46282
13.6336632	-230.46584
12.153147	-230.46820
11.1961155	-230.46972
10.2529206	-230.47123
9.062973	-230.47312
7.8061485	-230.47513
6.5147325	-230.47719
5.2417653	-230.47921
4.1809593	-230.48090
3.3738243	-230.48219
2.8618701	-230.48301
2.6819943	-230.48329
2.4998124	-230.48358
2.3061	-230.48389
2.1423669	-230.48415
2.1631218	-230.48412
2.0916327	-230.48423
1.8287373	-230.48465
1.4828223	-230.48520
1.176111	-230.48569
0.853257	-230.48621
0.6364836	-230.48655
0.5350152	-230.48671
0.5004237	-230.48677
0.6895239	-230.48647
1.1807232	-230.48569
1.752636	-230.48477
2.2807329	-230.48393
2.7165858	-230.48324
3.0786435	-230.48266
3.3715182	-230.48219
3.436089	-230.48209
3.2031729	-230.48246
2.7880749	-230.48312
2.5320978	-230.48353
2.4975063	-230.48359
2.4882819	-230.48360
2.4306294	-230.48369
2.3084061	-230.48389
2.144673	-230.48415
1.914063	-230.48452
1.5266382	-230.48513
1.0792548	-230.48585
0.576525	-230.48665
0.507342	-230.48676
0.8486448	-230.48621
1.3029465	-230.48549
1.5935151	-230.48503
1.9278996	-230.48449
2.4767514	-230.48362
3.3599877	-230.48221
4.2524484	-230.48079
4.8451161	-230.47985
5.0365224	-230.47954
4.8520344	-230.47983
4.4992011	-230.48040
4.2501423	-230.48079
6.2979591	-230.47753
6.8537292	-230.47664
7.2065625	-230.47608
7.5962934	-230.47546
7.9952487	-230.47483
8.1797367	-230.47453
8.0321463	-230.47477
8.094411	-230.47467
8.8369752	-230.47348
9.9554337	-230.47170
10.9332201	-230.47014
11.6550294	-230.46899
12.3583899	-230.46787
13.0156284	-230.46683
13.6267449	-230.46585
14.2862895	-230.46480
15.4416456	-230.46296
17.157384	-230.46022
18.5687172	-230.45798
18.6240636	-230.45789
18.1420887	-230.45866
18.4303512	-230.45820
18.9907335	-230.45730
18.4833915	-230.45811
16.8875703	-230.46065
15.0173232	-230.46364
13.490685	-230.46607
12.6512646	-230.46741
12.2799825	-230.46800
11.9594346	-230.46851
11.3598486	-230.46946
10.3636134	-230.47105
9.408888	-230.47257
8.5902225	-230.47388
7.6908435	-230.47531
6.6761595	-230.47693
5.7906171	-230.47834
5.2417653	-230.47921
4.7667087	-230.47997
3.9595737	-230.48126
2.7235041	-230.48323
1.3951905	-230.48534
0.1683453	-230.48730
-0.8025228	-230.48885
-1.452843	-230.48988
-1.7918397	-230.49042
-1.8702471	-230.49055
-1.8264312	-230.49048
-1.8610227	-230.49053
-1.9809399	-230.49072
-2.1077754	-230.49093
-2.2069377	-230.49108
-2.2507536	-230.49115
-2.0870205	-230.49089
-1.8771654	-230.49056
-1.6857591	-230.49025
-1.6119639	-230.49014
-1.5981273	-230.49011
-1.7088201	-230.49029
-1.8564105	-230.49053
-1.9509606	-230.49068
-2.0040009	-230.49076
-1.8402678	-230.49050
-1.4459247	-230.48987
-1.0538877	-230.48925
-0.7218093	-230.48872
-0.4427712	-230.48827
-0.1545087	-230.48781
0.1729575	-230.48729
0.5603823	-230.48667
0.9178278	-230.48610
1.2176208	-230.48563
1.4136393	-230.48531
1.4090271	-230.48532
1.3951905	-230.48534
1.498965	-230.48518
1.7872275	-230.48472
2.1100815	-230.48420
2.2092438	-230.48405
2.2069377	-230.48405
2.1769584	-230.48410
2.513649	-230.48356
3.2446827	-230.48240
3.966492	-230.48125
4.4646096	-230.48045
4.9419723	-230.47969
5.7352707	-230.47843
6.6946083	-230.47690
7.3910505	-230.47579
7.6285788	-230.47541
7.7092923	-230.47528
8.025228	-230.47478
8.440326	-230.47412
8.5740798	-230.47390
8.5072029	-230.47401
8.6155896	-230.47384
8.9684229	-230.47327
9.2451549	-230.47283
9.3812148	-230.47262
9.3189501	-230.47272
24.4308234	-230.44863
20.3121288	-230.45520
17.0120997	-230.46046
14.3070444	-230.46477
12.0078627	-230.46843
9.8493531	-230.47187
7.7923119	-230.47515
5.6822304	-230.47851
3.6044343	-230.48182
1.8172068	-230.48467
0.6503202	-230.48653
0.2628954	-230.48715
0.5004237	-230.48677
0.9754803	-230.48601
1.429782	-230.48529
1.9002264	-230.48454
2.5782198	-230.48346
3.5306391	-230.48194
4.5038133	-230.48039
5.2002555	-230.47928
5.5992108	-230.47864
5.9889417	-230.47802
6.7983828	-230.47673
8.3342454	-230.47429
10.4581635	-230.47090
12.9856491	-230.46687
15.8751924	-230.46227
19.9085613	-230.45584
24.9888996	-230.44774
28.664823	-230.44189
27.7908111	-230.44328
22.6643508	-230.45145
16.4747784	-230.46131
11.3367876	-230.46950
7.5040494	-230.47561
4.7159745	-230.48005
2.8157481	-230.48308
1.6742286	-230.48490
0.7679313	-230.48634
-0.345915	-230.48812
-1.7088201	-230.49029
-2.9149104	-230.49221
-3.6021282	-230.49331
-3.5882916	-230.49329
-2.9218287	-230.49222
-1.8402678	-230.49050
-0.4958115	-230.48836
0.9431949	-230.48606
2.4329355	-230.48369
3.8996151	-230.48135
5.2717446	-230.47917
6.4870593	-230.47723
7.4141115	-230.47575
7.8707193	-230.47502
7.7692509	-230.47519
7.241154	-230.47603
7.8499644	-230.47506
8.1313086	-230.47461
7.9468206	-230.47490
7.2757455	-230.47597
6.2610615	-230.47759
5.1495213	-230.47936
4.1025519	-230.48103
3.3761304	-230.48219
2.8710945	-230.48299
2.3660586	-230.48380
1.7595543	-230.48476
0.9800925	-230.48601
0.1429782	-230.48734
-0.6434019	-230.48859
-1.2637428	-230.48958
-1.8056763	-230.49044
-2.2299987	-230.49112
-2.4260172	-230.49143
-2.2761207	-230.49119
-1.8056763	-230.49044
-1.0239084	-230.48920
-0.1176111	-230.48775
0.6941361	-230.48646
1.1322951	-230.48576
0.9616437	-230.48603
0.4127919	-230.48691
-0.0737952	-230.48768
0.1475904	-230.48733
0.6849117	-230.48648
1.2314574	-230.48560
1.5081894	-230.48516
1.2522123	-230.48557
0.5004237	-230.48677
-0.3159357	-230.48807
-0.8186655	-230.48887
-0.8647875	-230.48895
-0.5903616	-230.48851
-0.2698137	-230.48800
0.0069183	-230.48756
0.1729575	-230.48729
0.138366	-230.48735
-0.0991623	-230.48773
-0.4704444	-230.48832
-0.9155217	-230.48903
22.5836373	-230.45158
19.278996	-230.45684
16.4840028	-230.46130
14.3485542	-230.46470
12.5128986	-230.46763
10.83867	-230.47029
9.6118248	-230.47225
8.6870787	-230.47372
7.7092923	-230.47528
6.3094896	-230.47751
4.9742577	-230.47964
4.1440617	-230.48096
3.7428003	-230.48160
3.6136587	-230.48181
3.8419626	-230.48144
4.1878776	-230.48089
4.2708972	-230.48076
4.3216314	-230.48068
4.3539168	-230.48063
4.3054887	-230.48071
4.2363057	-230.48082
4.3400802	-230.48065
4.4623035	-230.48046
4.2685911	-230.48076
4.1440617	-230.48096
4.0172262	-230.48117
3.5537001	-230.48190
3.0348276	-230.48273
2.7350346	-230.48321
2.8019115	-230.48310
3.2170095	-230.48244
3.8857785	-230.48137
4.5591597	-230.48030
4.9004625	-230.47976
4.9304418	-230.47971
5.1379908	-230.47938
5.5853742	-230.47867
6.4017336	-230.47737
7.8453522	-230.47506
9.7248237	-230.47207
11.6988453	-230.46892
13.4768484	-230.46609
15.0842001	-230.46353
16.327188	-230.46155
16.6177566	-230.46108
15.7621935	-230.46245
14.044149	-230.46519
12.0309237	-230.46839
10.4558574	-230.47090
9.5426418	-230.47236
8.878485	-230.47342
8.0090853	-230.47480
6.7361181	-230.47683
5.0688078	-230.47949
3.0140727	-230.48276
1.1392134	-230.48575
-0.23061	-230.48793
-1.1507439	-230.48940
-1.8079824	-230.49045
-2.0408985	-230.49082
-1.867941	-230.49054
-1.1968659	-230.48947
-0.4289346	-230.48825
0.2813442	-230.48712
0.7448703	-230.48638
1.0285206	-230.48593
1.3260075	-230.48545
1.5658419	-230.48507
1.3213953	-230.48546
0.8094411	-230.48628
0.1752636	-230.48729
-0.5096481	-230.48838
-1.2568245	-230.48957
-1.8264312	-230.49048
-2.2069377	-230.49108
-2.6889126	-230.49185
-3.1778058	-230.49263
-3.5006598	-230.49315
-3.6528624	-230.49339
-3.4914354	-230.49313
-2.8411152	-230.49209
-1.7457177	-230.49035
-0.4981176	-230.48836
0.8693997	-230.48618
1.9486545	-230.48446
2.5044246	-230.48358
2.8503396	-230.48302
3.2170095	-230.48244
3.5652306	-230.48189
4.081797	-230.48106
4.6998318	-230.48008
5.3432337	-230.47905
5.8321269	-230.47827
6.2518371	-230.47760
6.7384242	-230.47683
7.0220745	-230.47638
6.9920952	-230.47642
6.8006889	-230.47673
6.6231192	-230.47701
6.4132641	-230.47735
3.7981467	-230.48151
3.4660683	-230.48204
3.4107219	-230.48213
3.6943722	-230.48168
4.1210007	-230.48100
4.6006695	-230.48024
5.1725823	-230.47932
5.9151465	-230.47814
6.7453425	-230.47682
7.4233359	-230.47574
7.7900058	-230.47515
7.7531082	-230.47521
7.2895821	-230.47595
6.6853839	-230.47691
6.2356944	-230.47763
5.9612685	-230.47807
5.9935539	-230.47802
6.434019	-230.47731
6.9229122	-230.47653
6.9067695	-230.47656
6.1872663	-230.47771
4.8105246	-230.47990
3.3507633	-230.48223
2.4490782	-230.48366
2.283039	-230.48393
2.5574649	-230.48349
2.9610324	-230.48285
3.4222524	-230.48211
3.8834724	-230.48138
4.2524484	-230.48079
4.6652403	-230.48013
5.3870496	-230.47898
6.5562423	-230.47712
8.1197781	-230.47463
9.9439032	-230.47172
11.9386797	-230.46854
13.7512743	-230.46565
15.2525454	-230.46326
16.1034963	-230.46190
16.0896597	-230.46193
15.3609321	-230.46309
14.3716152	-230.46466
13.4284203	-230.46617
12.8334465	-230.46712
12.2200239	-230.46809
11.4797658	-230.46927
10.9470567	-230.47012
10.7994663	-230.47036
10.700304	-230.47051
9.9462093	-230.47172
